Shipment_Leg_ID,Order_Line_ID,Quantity_Shipped
SL000715,OL03717,14
SL000716,OL01237,5
SL000716,OL02031,8
SL000717,OL00840,1
SL000717,OL03255,6
SL000718,OL01997,5
SL000719,OL00771,26
SL000719,OL00856,34
SL000719,OL02553,26
SL000720,OL05887,7
SL000721,OL02872,3
SL000722,OL03228,4
SL000722,OL05841,4
SL000723,OL02465,4
SL000724,OL00600,13
SL000724,OL03780,18
SL000725,OL00377,14
SL000725,OL00815,10
SL000726,OL01224,4
SL000727,OL01427,1
SL000728,OL00811,18
SL000729,OL00005,2
SL000729,OL00587,1
SL000729,OL02297,4
SL000730,OL03889,3
SL000731,OL04047,5
SL000732,OL00119,12
SL000732,OL03191,8
SL000733,OL02508,3
SL000734,OL03124,8
SL000735,OL05420,6
SL000736,OL00464,20
SL000736,OL02329,13
SL000736,OL02642,13
SL000736,OL02690,12
SL000737,OL03280,12
SL000737,OL03493,6
SL000737,OL03542,12
SL000738,OL01800,2
SL000739,OL03851,4
SL000739,OL05059,6
SL000740,OL00736,3
SL000740,OL02337,4
SL000740,OL02785,7
SL000741,OL00219,6
SL000742,OL04478,20
SL000743,OL00447,3
SL000743,OL04063,3
SL000743,OL05892,3
SL000744,OL04211,3
SL000744,OL04702,6
SL000745,OL01445,10
SL000745,OL03993,18
SL000746,OL01262,28
SL000746,OL05119,9
SL000747,OL03613,6
SL000748,OL01920,2
SL000748,OL05997,4
SL000749,OL05835,4
SL000750,OL01021,3
SL000750,OL05386,4
SL000751,OL00873,10
SL000751,OL01826,8
SL000752,OL00723,4
SL000752,OL03190,6
SL000752,OL05152,9
SL000752,OL05533,2
SL000753,OL02065,29
SL000754,OL01065,15
SL000754,OL03256,25
SL000754,OL04534,14
SL000755,OL03020,6
SL000756,OL05011,4
SL000757,OL00513,2
SL000757,OL02734,2
SL000757,OL05721,2
SL000758,OL01244,3
SL000759,OL01970,13
SL000759,OL02873,22
SL000759,OL04747,15
SL000760,OL01246,12
SL000760,OL05183,8
SL000761,OL01729,2
SL000762,OL01660,5
SL000763,OL00750,3
SL000763,OL01324,2
SL000764,OL02619,2
SL000765,OL05850,17
SL000766,OL05297,9
SL000767,OL04378,5
SL000767,OL05589,10
SL000768,OL00829,4
SL000768,OL03298,3
SL000769,OL05680,1
SL000770,OL04505,2
SL000771,OL00633,8
SL000772,OL04591,3
SL000773,OL03802,3
SL000774,OL00496,7
SL000774,OL03938,4
SL000775,OL00350,8
SL000775,OL05460,6
SL000776,OL00421,4
SL000776,OL02167,17
SL000776,OL02654,5
SL000776,OL02920,21
SL000777,OL04896,4
SL000778,OL03388,7
SL000779,OL01348,1
SL000780,OL05445,15
SL000781,OL00163,4
SL000782,OL04324,1
SL000783,OL03497,4
SL000784,OL00122,7
SL000784,OL04321,3
SL000785,OL00302,14
SL000785,OL00394,5
SL000785,OL00983,11
SL000785,OL01183,12
SL000785,OL01341,14
SL000785,OL05179,12
SL000785,OL05615,5
SL000786,OL00407,21
SL000786,OL03966,35
SL000787,OL00373,2
SL000788,OL00117,4
SL000788,OL00202,3
SL000788,OL02282,3
SL000788,OL02373,3
SL000789,OL04272,24
SL000790,OL00499,7
SL000791,OL00994,2
SL000792,OL02088,13
SL000792,OL02327,17
SL000793,OL00154,15
SL000793,OL00465,11
SL000793,OL01588,8
SL000793,OL02648,14
SL000794,OL01085,4
SL000795,OL03527,7
SL000796,OL00809,14
SL000797,OL03178,2
SL000797,OL03549,2
SL000798,OL02884,4
SL000798,OL03176,9
SL000799,OL05880,4
SL000800,OL03141,37
SL000801,OL04520,14
SL000801,OL05954,7
SL000802,OL05977,3
SL000803,OL03854,11
SL000804,OL02547,14
SL000805,OL04077,1
SL000806,OL02544,8
SL000807,OL01010,7
SL000807,OL01322,13
SL000808,OL01932,13
SL000808,OL03811,5
SL000809,OL00399,5
SL000809,OL00646,4
SL000809,OL03945,1
SL000810,OL01627,2
SL000810,OL02612,3
SL000811,OL02522,8
SL000812,OL01591,1
SL000813,OL03609,1
SL000813,OL05060,1
SL000814,OL01635,6
SL000814,OL03108,4
SL000815,OL00900,5
SL000815,OL01280,10
SL000815,OL01758,9
SL000815,OL04039,6
SL000816,OL01497,3
SL000816,OL05912,3
SL000817,OL02116,2
SL000817,OL02833,2
SL000818,OL00885,17
SL000818,OL04568,11
SL000819,OL02789,8
SL000820,OL01127,1
SL000820,OL05812,2
SL000821,OL03184,2
SL000822,OL04387,3
SL000823,OL00636,6
SL000824,OL03759,6
SL000825,OL00037,6
SL000825,OL03534,4
SL000826,OL01441,7
SL000827,OL01574,5
SL000828,OL00278,13
SL000828,OL03377,15
SL000828,OL05177,11
SL000829,OL00031,2
SL000830,OL02391,6
SL000830,OL03067,5
SL000830,OL05441,26
SL000831,OL00831,10
SL000831,OL03231,18
SL000831,OL05968,9
SL000832,OL01397,3
SL000832,OL04441,2
SL000833,OL05916,1
SL000834,OL04040,2
SL000835,OL01911,18
SL000835,OL05552,28
SL000836,OL04084,16
SL000837,OL03519,4
SL000838,OL00889,6
SL000839,OL01133,13
SL000840,OL00978,1
SL000840,OL04561,3
SL000841,OL01809,6
SL000842,OL01825,6
SL000843,OL05598,5
SL000844,OL00912,2
SL000845,OL01642,1
SL000845,OL02251,2
SL000846,OL00644,6
SL000846,OL02367,11
SL000847,OL02172,2
SL000848,OL02579,3
SL000849,OL01929,2
SL000850,OL01960,10
SL000850,OL05765,8
SL000851,OL01770,19
SL000851,OL03005,15
SL000852,OL05103,10
SL000853,OL00555,9
SL000854,OL03746,10
SL000854,OL05117,7
SL000855,OL01978,9
SL000855,OL02577,14
SL000856,OL01250,37
SL000857,OL02534,2
SL000858,OL00977,3
SL000858,OL01057,5
SL000858,OL01557,1
SL000858,OL05867,9
SL000859,OL01204,7
SL000860,OL02523,3
SL000861,OL01002,13
SL000862,OL02595,21
SL000862,OL03472,14
SL000862,OL03525,8
SL000863,OL02514,7
SL000864,OL01661,2
SL000864,OL01690,1
SL000865,OL00066,3
SL000866,OL02333,12
SL000867,OL02532,5
SL000867,OL04836,5
SL000867,OL05081,2
SL000868,OL05321,6
SL000869,OL04717,1
SL000869,OL05383,1
SL000870,OL00974,13
SL000870,OL03223,10
SL000870,OL04999,3
SL000871,OL01999,13
SL000872,OL05470,6
SL000873,OL00904,5
SL000874,OL03467,1
SL000874,OL03937,2
SL000875,OL00158,10
SL000876,OL02054,2
SL000876,OL03524,4
SL000877,OL04177,13
SL000878,OL04289,3
SL000878,OL04633,4
SL000878,OL05165,5
SL000879,OL02672,22
SL000879,OL02942,23
SL000879,OL04590,9
SL000880,OL04829,16
SL000881,OL01326,6
SL000881,OL03320,7
SL000882,OL01506,2
SL000882,OL01872,5
SL000882,OL02102,3
SL000882,OL02623,4
SL000882,OL04802,3
SL000882,OL05123,3
SL000883,OL01274,2
SL000884,OL00947,19
SL000885,OL00312,3
SL000886,OL02511,19
SL000886,OL04716,14
SL000887,OL02513,11
SL000888,OL00677,2
SL000888,OL02777,2
SL000888,OL03406,1
SL000888,OL04562,3
SL000889,OL00169,5
SL000889,OL02598,5
SL000890,OL03494,1
SL000890,OL05342,1
SL000891,OL00390,9
SL000891,OL02191,9
SL000892,OL01214,14
SL000892,OL02427,5
SL000892,OL02435,6
SL000893,OL02854,4
SL000894,OL03080,4
SL000894,OL03656,2
SL000894,OL04575,4
SL000895,OL05071,4
SL000896,OL00360,7
SL000896,OL02861,8
SL000896,OL04608,29
SL000897,OL05996,5
SL000898,OL01980,4
SL000899,OL00531,3
SL000899,OL02832,1
SL000899,OL03213,2
SL000900,OL05196,4
SL000901,OL03703,13
SL000902,OL00383,6
SL000902,OL01368,3
SL000902,OL01657,11
SL000902,OL02295,7
SL000903,OL05323,8
SL000904,OL01264,4
SL000904,OL01478,2
SL000905,OL00896,5
SL000906,OL02826,4
SL000907,OL01757,10
SL000907,OL02899,24
SL000908,OL00933,2
SL000908,OL02260,2
SL000909,OL00554,10
SL000909,OL01007,10
SL000909,OL05359,22
SL000910,OL01375,11
SL000910,OL03200,24
SL000910,OL03880,6
SL000910,OL03971,11
SL000911,OL02244,3
SL000912,OL00857,11
SL000912,OL03415,13
SL000913,OL00950,3
SL000914,OL03622,9
SL000915,OL00872,6
SL000916,OL00186,6
SL000916,OL00999,8
SL000916,OL03904,15
SL000917,OL02103,6
SL000918,OL04175,1
SL000919,OL04627,2
SL000920,OL03964,16
SL000921,OL00441,11
SL000921,OL01305,6
SL000922,OL01862,2
SL000923,OL02731,1
SL000923,OL02919,4
SL000924,OL01710,13
SL000925,OL00533,9
SL000925,OL01836,8
SL000925,OL01844,6
SL000925,OL02060,8
SL000925,OL03775,7
SL000926,OL01903,5
SL000927,OL02215,6
SL000927,OL03788,3
SL000928,OL01098,9
SL000929,OL04440,16
SL000930,OL01764,5
SL000931,OL00761,17
SL000931,OL01529,5
SL000931,OL01559,9
SL000931,OL02341,11
SL000932,OL01527,2
SL000932,OL04839,5
SL000933,OL01615,6
SL000933,OL04706,2
SL000934,OL05876,13
SL000935,OL02930,6
SL000935,OL03654,14
SL000935,OL03957,16
SL000935,OL05074,18
SL000936,OL02473,3
SL000937,OL00505,7
SL000938,OL02493,3
SL000939,OL03073,17
SL000940,OL00353,14
SL000940,OL01064,18
SL000940,OL03688,7
SL000941,OL00109,7
SL000942,OL03219,4
SL000942,OL04898,1
SL000942,OL05909,8
SL000943,OL02059,6
SL000944,OL01750,8
SL000944,OL04955,9
SL000944,OL05994,13
SL000945,OL00103,2
SL000945,OL00877,5
SL000945,OL05937,7
SL000946,OL00362,1
SL000947,OL01194,2
SL000947,OL03133,2
SL000948,OL05304,3
SL000949,OL05202,5
SL000950,OL02224,3
SL000951,OL04164,2
SL000952,OL01158,6
SL000952,OL01953,14
SL000952,OL02820,11
SL000952,OL03222,9
SL000953,OL04080,6
SL000954,OL02423,2
SL000954,OL04241,6
SL000955,OL02323,5
SL000956,OL03338,4
SL000957,OL02849,2
SL000958,OL00648,4
SL000959,OL05259,1
SL000960,OL02184,2
SL000960,OL02315,1
SL000961,OL01049,8
SL000961,OL01149,9
SL000962,OL02097,4
SL000962,OL02578,23
SL000962,OL04450,7
SL000963,OL01786,3
SL000963,OL03214,4
SL000963,OL05053,5
SL000964,OL02912,3
SL000964,OL04935,7
SL000965,OL02824,2
SL000966,OL05241,1
SL000967,OL04695,6
SL000968,OL00810,8
SL000968,OL01492,4
SL000969,OL00561,4
SL000969,OL02247,5
SL000970,OL00099,24
SL000970,OL01616,12
SL000970,OL02641,15
SL000971,OL01217,8
SL000971,OL01455,19
SL000972,OL00181,2
SL000973,OL03160,6
SL000974,OL01748,3
SL000975,OL05515,3
SL000976,OL04570,7
SL000977,OL02488,1
SL000978,OL00824,5
SL000979,OL00718,8
SL000979,OL01313,9
SL000980,OL03384,3
SL000980,OL04386,13
SL000981,OL00536,7
SL000982,OL03105,4
SL000983,OL02633,14
SL000983,OL03976,2
SL000984,OL01662,11
SL000984,OL03564,10
SL000984,OL03871,3
SL000985,OL00483,3
SL000985,OL02421,5
SL000986,OL01360,2
SL000987,OL01190,9
SL000988,OL01848,14
SL000989,OL04849,2
SL000990,OL02649,7
SL000991,OL02563,3
SL000992,OL00526,2
SL000992,OL01549,3
SL000993,OL01820,7
SL000994,OL00236,6
SL000994,OL00867,1
SL000994,OL01053,6
SL000994,OL05563,1
SL000995,OL04196,10
SL000996,OL02073,7
SL000997,OL02439,3
SL000997,OL03354,1
SL000997,OL04937,5
SL000998,OL00493,5
SL000998,OL00661,4
SL000998,OL03088,3
SL000998,OL03293,4
SL000998,OL04983,2
SL000999,OL03053,5
SL000999,OL04265,5
SL001000,OL04629,2
SL001001,OL00461,11
SL001001,OL02898,23
SL001002,OL01713,3
SL001002,OL01830,9
SL001002,OL03203,3
SL001003,OL02036,2
SL001004,OL01144,8
SL001005,OL00418,8
SL001005,OL03208,12
SL001006,OL00647,8
SL001006,OL03900,11
SL001007,OL00577,5
SL001008,OL00691,7
SL001009,OL00821,2
SL001010,OL02622,5
SL001010,OL04155,2
SL001011,OL01184,14
SL001011,OL02954,8
SL001011,OL04252,6
SL001012,OL00222,4
SL001012,OL01812,1
SL001012,OL02274,4
SL001012,OL05020,6
SL001013,OL03583,2
SL001013,OL04722,2
SL001014,OL04438,5
SL001015,OL00268,15
SL001015,OL01327,16
SL001016,OL01522,11
SL001016,OL01594,9
SL001016,OL02081,14
SL001017,OL01129,3
SL001018,OL00156,17
SL001019,OL05829,39
SL001020,OL00036,6
SL001020,OL01612,7
SL001021,OL03100,2
SL001022,OL00788,28
SL001022,OL02497,36
SL001023,OL04996,2
SL001024,OL04245,2
SL001025,OL05618,6
SL001026,OL04726,10
SL001027,OL05062,2
SL001027,OL05957,2
SL001028,OL04656,2
SL001029,OL01794,2
SL001030,OL02741,10
SL001031,OL02231,7
SL001031,OL03316,2
SL001031,OL04335,1
SL001032,OL00046,1
SL001033,OL00864,2
SL001033,OL02030,3
SL001033,OL04409,1
SL001033,OL04705,3
SL001033,OL05539,1
SL001034,OL02530,9
SL001035,OL00504,5
SL001035,OL01143,20
SL001036,OL02787,2
SL001036,OL03094,2
SL001037,OL01256,1
SL001037,OL05083,1
SL001038,OL02186,10
SL001038,OL03896,5
SL001039,OL04199,3
SL001040,OL01046,33
SL001040,OL03400,10
SL001041,OL02767,10
SL001041,OL03498,7
SL001042,OL02520,1
SL001043,OL03325,2
SL001043,OL05810,8
SL001044,OL00475,12
SL001044,OL00729,11
SL001045,OL01835,5
SL001046,OL00375,1
SL001047,OL01940,3
SL001047,OL04502,3
SL001048,OL01722,3
SL001049,OL03517,12
SL001050,OL01723,3
SL001051,OL04214,6
SL001051,OL05665,6
SL001052,OL00487,7
SL001052,OL01595,6
SL001053,OL02039,2
SL001053,OL02110,2
SL001054,OL00868,2
SL001054,OL01290,4
SL001054,OL01560,1
SL001055,OL05796,14
SL001056,OL05538,1
SL001056,OL05860,4
SL001057,OL02003,27
SL001058,OL03283,7
SL001058,OL04102,30
SL001058,OL04997,28
SL001059,OL00828,7
SL001059,OL01675,19
SL001059,OL04625,20
SL001060,OL00077,3
SL001061,OL00257,19
SL001062,OL03980,9
SL001063,OL03112,15
SL001063,OL05894,7
SL001064,OL04088,13
SL001065,OL04850,21
SL001066,OL05392,2
SL001067,OL02070,25
SL001068,OL05318,14
SL001069,OL01452,24
SL001069,OL04884,15
SL001070,OL00045,17
SL001070,OL05127,14
SL001071,OL01272,3
SL001072,OL05432,9
SL001073,OL02656,11
SL001073,OL02918,12
SL001074,OL03140,7
SL001075,OL03273,17
SL001075,OL03612,9
SL001075,OL04482,14
SL001075,OL04728,24
SL001075,OL05788,11
SL001076,OL03724,5
SL001077,OL03134,5
SL001077,OL04285,12
SL001078,OL02196,6
SL001078,OL03189,5
SL001079,OL00059,5
SL001079,OL05508,13
SL001080,OL00794,7
SL001080,OL01699,9
SL001080,OL02697,3
SL001081,OL01861,6
SL001082,OL00127,16
SL001082,OL00185,4
SL001083,OL01078,10
SL001083,OL02383,16
SL001084,OL01893,14
SL001085,OL02123,9
SL001086,OL04989,2
SL001087,OL01807,22
SL001088,OL00074,9
SL001088,OL05414,16
SL001089,OL05528,1
SL001089,OL05966,2
SL001090,OL02402,7
SL001090,OL03233,23
SL001091,OL01337,8
SL001091,OL05466,36
SL001092,OL02376,22
SL001092,OL03383,9
SL001093,OL04742,8
SL001094,OL05706,3
SL001095,OL02374,12
SL001096,OL02153,10
SL001097,OL01572,7
SL001098,OL01408,3
SL001099,OL01906,18
SL001100,OL02076,5
SL001101,OL00751,25
SL001101,OL00860,16
SL001102,OL01345,10
SL001102,OL05502,19
SL001103,OL02438,5
SL001104,OL03876,22
SL001105,OL00434,14
SL001105,OL02208,28
SL001105,OL04485,14
SL001106,OL00076,8
SL001106,OL00784,5
SL001106,OL02929,8
SL001107,OL00378,17
SL001108,OL02319,3
SL001109,OL01400,2
SL001109,OL01614,2
SL001110,OL01352,9
SL001110,OL02146,8
SL001111,OL04630,14
SL001112,OL01384,2
SL001112,OL01924,5
SL001113,OL02879,3
SL001113,OL03804,6
SL001114,OL05907,11
SL001115,OL02986,10
SL001116,OL03857,6
SL001116,OL04005,14
SL001116,OL04494,20
SL001116,OL04693,6
SL001117,OL01808,2
SL001117,OL04855,3
SL001118,OL03920,9
SL001119,OL00175,20
SL001119,OL02682,20
SL001119,OL04462,7
SL001120,OL01532,2
SL001121,OL00214,4
SL001121,OL01946,12
SL001121,OL03308,12
SL001121,OL05002,9
SL001122,OL05689,13
SL001123,OL03114,8
SL001123,OL04745,29
SL001124,OL01221,3
SL001124,OL03552,2
SL001125,OL01950,7
SL001126,OL02760,13
SL001126,OL04247,32
SL001127,OL01846,13
SL001128,OL02492,16
SL001128,OL03903,6
SL001128,OL05534,14
SL001128,OL05838,11
SL001129,OL01609,2
SL001130,OL02885,2
SL001131,OL01883,10
SL001131,OL02855,28
SL001132,OL01147,13
SL001132,OL03230,15
SL001132,OL03260,21
SL001133,OL05624,19
SL001134,OL04174,23
SL001135,OL02528,14
SL001135,OL05527,5
SL001136,OL00092,11
SL001136,OL00545,17
SL001136,OL04883,4
SL001137,OL00053,4
SL001137,OL03040,5
SL001138,OL00720,5
SL001139,OL01503,29
SL001139,OL03173,11
SL001139,OL03205,8
SL001139,OL05981,4
SL001140,OL00070,15
SL001140,OL00944,10
SL001140,OL05109,11
SL001141,OL02462,4
SL001141,OL02947,4
SL001141,OL04762,1
SL001142,OL01270,30
SL001143,OL01912,5
SL001144,OL02757,5
SL001144,OL03658,11
SL001144,OL04067,29
SL001145,OL02645,11
SL001145,OL04688,10
SL001145,OL05852,16
SL001146,OL01234,2
SL001147,OL04709,2
SL001148,OL04412,4
SL001149,OL02334,23
SL001149,OL03451,9
SL001150,OL00142,5
SL001151,OL01266,3
SL001151,OL01777,4
SL001152,OL00597,27
SL001153,OL05760,22
SL001154,OL03715,6
SL001155,OL01161,10
SL001155,OL03161,9
SL001156,OL00510,7
SL001156,OL04219,2
SL001156,OL04863,5
SL001157,OL02080,13
SL001157,OL05049,16
SL001158,OL02024,16
SL001158,OL04510,15
SL001159,OL02164,3
SL001160,OL01810,2
SL001161,OL02387,13
SL001161,OL04342,15
SL001162,OL04594,4
SL001162,OL05145,8
SL001163,OL01382,4
SL001164,OL02871,7
SL001164,OL03165,6
SL001164,OL04101,7
SL001165,OL03373,15
SL001166,OL00668,2
SL001166,OL00678,2
SL001167,OL00690,4
SL001167,OL03085,18
SL001168,OL05744,11
SL001169,OL00301,36
SL001170,OL03309,5
SL001171,OL05337,4
SL001172,OL04183,14
SL001173,OL05467,5
SL001174,OL04279,6
SL001174,OL05929,7
SL001175,OL02352,3
SL001176,OL03940,6
SL001177,OL05798,16
SL001178,OL01339,12
SL001179,OL05355,1
SL001180,OL02529,5
SL001181,OL00701,3
SL001182,OL00356,11
SL001182,OL03202,8
SL001183,OL03366,5
SL001184,OL04152,27
SL001185,OL01279,10
SL001186,OL01335,9
SL001187,OL00765,11
SL001187,OL04488,12
SL001188,OL03023,3
SL001188,OL03575,2
SL001188,OL04305,3
SL001189,OL01187,3
SL001189,OL01677,9
SL001189,OL04550,16
SL001190,OL02154,4
SL001190,OL02216,24
SL001190,OL03221,13
SL001191,OL03744,4
SL001191,OL05725,6
SL001192,OL01524,15
SL001193,OL00490,4
SL001194,OL00599,4
SL001194,OL03292,3
SL001195,OL04860,1
SL001196,OL00126,10
SL001197,OL01059,4
SL001197,OL04859,10
SL001198,OL03866,8
SL001198,OL05736,4
SL001199,OL01706,2
SL001199,OL05761,3
SL001200,OL00296,4
SL001200,OL00923,1
SL001200,OL02635,6
SL001201,OL01484,4
SL001201,OL02378,8
SL001201,OL03266,17
SL001202,OL03557,10
SL001203,OL04427,5
SL001204,OL01009,6
SL001205,OL00537,5
SL001206,OL02809,8
SL001207,OL04582,23
SL001208,OL05817,3
SL001209,OL05213,9
SL001210,OL04685,19
SL001210,OL04731,30
SL001211,OL05302,6
SL001212,OL02630,9
SL001212,OL04593,7
SL001212,OL05455,13
SL001213,OL03989,3
SL001213,OL05592,2
SL001214,OL01692,12
SL001214,OL03039,6
SL001215,OL00452,10
SL001215,OL00551,12
SL001215,OL05537,6
SL001216,OL00292,2
SL001216,OL03958,2
SL001217,OL02299,9
SL001218,OL01102,5
SL001219,OL00251,10
SL001220,OL04459,2
SL001220,OL05298,3
SL001221,OL00660,20
SL001222,OL01370,5
SL001222,OL01811,11
SL001222,OL02750,5
SL001223,OL01047,1
SL001224,OL00535,6
SL001225,OL03249,6
SL001225,OL04268,7
SL001226,OL04801,3
SL001227,OL03892,4
SL001228,OL04410,3
SL001229,OL01156,22
SL001229,OL03532,12
SL001230,OL00462,4
SL001230,OL01054,3
SL001230,OL02999,5
SL001231,OL01892,2
SL001231,OL03675,1
SL001231,OL05607,4
SL001232,OL00259,20
SL001233,OL04892,12
SL001233,OL05573,18
SL001234,OL04051,28
SL001235,OL01074,3
SL001235,OL05067,3
SL001236,OL02866,9
SL001237,OL00458,10
SL001237,OL02976,18
SL001237,OL05859,8
SL001238,OL00592,14
SL001238,OL01634,9
SL001239,OL01521,3
SL001239,OL04337,4
SL001239,OL05022,6
SL001240,OL02831,2
SL001241,OL04223,18
SL001242,OL01391,20
SL001243,OL02683,4
SL001243,OL02724,11
SL001244,OL01942,2
SL001245,OL02307,1
SL001245,OL05562,2
SL001246,OL01314,7
SL001247,OL01128,11
SL001247,OL03459,12
SL001248,OL02006,12
SL001248,OL02286,22
SL001248,OL03852,9
SL001248,OL04875,6
SL001249,OL04760,5
SL001249,OL05210,9
SL001250,OL01525,1
SL001250,OL02851,3
SL001250,OL05146,2
SL001251,OL02442,9
SL001252,OL02336,10
SL001252,OL02941,9
SL001253,OL03423,3
SL001254,OL00027,21
SL001255,OL04221,10
SL001256,OL00679,7
SL001257,OL01915,2
SL001257,OL03848,5
SL001257,OL04592,3
SL001257,OL05056,4
SL001257,OL05963,1
SL001258,OL01388,6
SL001259,OL00344,9
SL001259,OL02474,11
SL001260,OL00667,26
SL001261,OL00543,8
SL001261,OL02755,15
SL001261,OL03909,17
SL001261,OL04775,11
SL001262,OL01984,2
SL001262,OL04628,2
SL001262,OL05656,3
SL001263,OL01461,7
SL001264,OL00790,16
SL001264,OL05633,9
SL001265,OL00013,25
SL001265,OL00276,16
SL001265,OL03185,20
SL001266,OL01555,9
SL001266,OL03428,9
SL001266,OL04370,13
SL001267,OL00305,18
SL001267,OL01857,4
SL001267,OL05923,11
SL001268,OL00205,2
SL001268,OL01976,4
SL001268,OL05104,2
SL001268,OL05704,1
SL001269,OL03259,10
SL001269,OL03644,11
SL001270,OL01630,8
SL001271,OL00414,8
SL001271,OL02090,3
SL001271,OL04539,4
SL001272,OL02740,1
SL001272,OL02781,1
SL001272,OL05274,1
SL001273,OL00258,11
SL001274,OL00606,12
SL001274,OL00865,9
SL001275,OL04840,19
SL001276,OL02106,1
SL001277,OL03490,29
SL001278,OL00627,5
SL001279,OL01528,8
SL001280,OL01485,14
SL001280,OL04034,5
SL001281,OL00124,6
SL001282,OL00782,2
SL001282,OL03509,1
SL001282,OL05176,4
SL001283,OL00708,18
SL001284,OL05416,5
SL001285,OL04684,1
SL001286,OL01685,4
SL001286,OL02000,13
SL001287,OL03577,2
SL001287,OL03810,4
SL001288,OL00438,15
SL001289,OL03294,5
SL001290,OL00523,15
SL001290,OL01518,7
SL001291,OL01222,3
SL001291,OL01510,4
SL001291,OL03146,3
SL001292,OL00256,8
SL001292,OL01666,8
SL001292,OL03209,12
SL001293,OL01018,6
SL001293,OL03115,8
SL001294,OL03365,5
SL001295,OL04257,2
SL001296,OL01540,14
SL001297,OL05039,5
SL001298,OL04028,9
SL001299,OL04682,3
SL001300,OL01207,8
SL001301,OL00503,16
SL001301,OL03782,20
SL001302,OL02115,1
SL001303,OL03183,4
SL001304,OL00807,25
SL001304,OL01704,14
SL001305,OL00506,14
SL001305,OL04373,4
SL001306,OL00687,1
SL001306,OL01679,4
SL001307,OL00798,7
SL001308,OL00515,16
SL001309,OL01890,12
SL001309,OL04160,7
SL001309,OL04851,10
SL001310,OL05327,4
SL001311,OL03097,2
SL001312,OL02077,10
SL001313,OL05771,21
SL001314,OL01014,6
SL001315,OL00381,20
SL001316,OL03335,4
SL001317,OL01172,29
SL001317,OL01752,6
SL001317,OL02079,8
SL001318,OL01003,10
SL001318,OL03500,9
SL001319,OL00642,5
SL001320,OL02306,7
SL001320,OL03207,19
SL001321,OL00915,17
SL001321,OL04893,13
SL001322,OL01255,22
SL001323,OL00423,7
SL001323,OL02537,22
SL001324,OL00946,4
SL001324,OL03678,2
SL001324,OL04457,2
SL001325,OL00624,16
SL001325,OL01037,14
SL001325,OL01755,7
SL001326,OL01402,19
SL001326,OL04449,5
SL001327,OL02109,4
SL001327,OL04018,1
SL001328,OL01489,1
SL001328,OL01628,1
SL001328,OL03460,3
SL001329,OL01403,16
SL001330,OL01896,6
SL001331,OL03139,2
SL001331,OL04761,2
SL001332,OL02181,9
SL001333,OL02647,7
SL001333,OL02695,7
SL001333,OL04319,9
SL001333,OL05253,21
SL001334,OL00629,10
SL001334,OL04207,6
SL001335,OL02169,2
SL001335,OL02803,2
SL001335,OL05487,2
SL001336,OL05730,5
SL001337,OL04497,5
SL001338,OL01140,22
SL001339,OL02111,2
SL001340,OL04954,6
SL001341,OL05601,25
SL001342,OL01742,17
SL001342,OL01933,7
SL001342,OL05166,7
SL001343,OL00849,4
SL001344,OL03147,7
SL001344,OL04951,4
SL001345,OL00029,23
SL001346,OL01965,5
SL001347,OL03109,17
SL001348,OL00632,1
SL001348,OL02145,3
SL001348,OL03370,5
SL001349,OL00945,16
SL001350,OL03443,11
SL001351,OL01939,3
SL001351,OL05969,11
SL001352,OL00814,2
SL001353,OL00217,1
SL001354,OL01519,6
SL001355,OL03553,5
SL001355,OL05064,19
SL001356,OL01471,7
SL001356,OL01766,17
SL001356,OL03963,6
SL001357,OL03990,4
SL001357,OL04672,1
SL001358,OL04990,2
SL001359,OL02179,9
SL001360,OL01383,3
SL001360,OL02301,16
SL001360,OL02604,5
SL001360,OL03784,17
SL001361,OL00979,1
SL001362,OL02721,3
SL001363,OL00072,6
SL001363,OL00161,10
SL001364,OL01611,2
SL001364,OL05619,8
SL001365,OL02680,2
SL001366,OL00591,8
SL001366,OL01344,9
SL001367,OL03819,1
SL001368,OL01148,4
SL001368,OL03562,1
SL001369,OL01118,18
SL001369,OL03874,10
SL001370,OL04861,1
SL001370,OL05018,3
SL001371,OL00616,1
SL001371,OL04718,1
SL001371,OL04828,4
SL001372,OL01175,23
SL001373,OL03474,7
SL001373,OL04389,5
SL001374,OL02052,7
SL001375,OL02354,2
SL001376,OL00361,12
SL001376,OL01479,8
SL001376,OL05932,5
SL001377,OL03595,9
SL001378,OL00115,13
SL001379,OL01245,2
SL001379,OL05285,2
SL001380,OL05843,15
SL001381,OL00474,7
SL001381,OL01681,6
SL001381,OL05936,3
SL001382,OL00796,1
SL001382,OL01697,2
SL001382,OL02495,2
SL001382,OL02786,2
SL001383,OL02959,10
SL001384,OL05379,9
SL001385,OL01910,8
SL001385,OL03357,8
SL001386,OL01106,2
SL001387,OL01765,2
SL001388,OL01242,12
SL001388,OL03995,17
SL001389,OL01073,9
SL001390,OL00091,7
SL001390,OL02863,9
SL001390,OL03965,7
SL001391,OL03310,1
SL001392,OL00279,2
SL001393,OL02778,2
SL001394,OL01778,14
SL001395,OL02309,5
SL001396,OL04486,7
SL001397,OL01366,1
SL001397,OL02045,2
SL001398,OL04831,3
SL001399,OL00618,10
SL001399,OL05472,14
SL001400,OL00611,13
SL001401,OL02662,7
SL001402,OL03956,2
SL001403,OL01249,16
SL001404,OL00562,10
SL001404,OL00663,3
SL001404,OL00748,8
